state,district,bio_total_sum,bio_total_mean,bio_total_std,bio_total_max,bio_total_min,demo_total_sum,demo_total_mean,demo_total_std,demo_total_max,demo_total_min,total_auth_sum,total_auth_mean,total_auth_std,total_auth_max,total_auth_min,bio_youth_sum,bio_youth_mean,bio_adult_sum,bio_adult_mean,demo_youth_sum,demo_youth_mean,demo_adult_sum,demo_adult_mean,num_pincodes,active_days,bio_demo_ratio,youth_adult_ratio,volume_per_pincode,daily_avg_volume,volatility_index,anomaly_label,anomaly_score,is_anomaly,anomaly_severity
Odisha,JAJPUR,40130.0,10.22159959246052,33.19034165534622,502.0,0.0,18941.0,4.824503311258278,24.045244416570178,546.0,0.0,59071.0,15.046102903718797,47.864704907599524,856.0,1.0,23034.0,5.867040244523689,17096.0,4.354559347936831,2636.0,0.6714212939378502,16305.0,4.153082017320428,45,95,2.1186,0.7685,1312.69,621.8,2.9829,1,0.15518664241944669,0,4.56
Odisha,Jagatsinghapur,53736.0,17.947895791583168,49.08050578413546,641.0,0.0,15960.0,5.330661322645291,27.60659047010497,874.0,0.0,69696.0,23.278557114228455,66.17343411330356,1478.0,0.0,29556.0,9.871743486973948,24180.0,8.076152304609218,2585.0,0.8633934535738143,13375.0,4.467267869071477,31,95,3.3667,0.8558,2248.26,733.64,2.7256,1,0.14005964670263987,0,8.58
Odisha,Jagatsinghpur,13608.0,5.4,16.80064083165011,344.0,0.0,5361.0,2.1273809523809524,3.0091900204065762,26.0,0.0,18969.0,7.527380952380953,17.164779604709167,344.0,1.0,3223.0,1.2789682539682539,10385.0,4.121031746031746,234.0,0.09285714285714286,5127.0,2.0345238095238094,33,94,2.5379,0.2228,574.82,201.8,2.0129,1,0.15273841478784972,0,5.21
Odisha,Jajapur,67029.0,15.100022527596305,50.34395348545523,634.0,0.0,26911.0,6.062401441766164,22.449009442876147,506.0,0.0,93940.0,21.162423969362468,64.58056842431556,1140.0,1.0,31440.0,7.08267627844109,35589.0,8.017346249155215,3938.0,0.8871367425095742,22973.0,5.175264699256589,57,95,2.4907,0.6041,1648.07,988.84,2.914,1,0.15735855267280563,0,3.99
Odisha,Jajpur,305.0,1.50990099009901,5.869425034780194,53.0,0.0,237.0,1.1732673267326732,1.263603871512459,7.0,0.0,542.0,2.6831683168316833,5.883496934688054,53.0,1.0,88.0,0.43564356435643564,217.0,1.0742574257425743,6.0,0.0297029702970297,231.0,1.1435643564356435,6,79,1.2815,0.2094,90.33,6.86,1.5974,1,0.15203909963282536,0,5.4
Odisha,Jharsuguda,30033.0,14.743740795287186,43.08829647447515,444.0,0.0,17046.0,8.36818851251841,37.575084350625005,660.0,0.0,47079.0,23.111929307805596,70.8070945357886,1088.0,1.0,15723.0,7.718703976435935,14310.0,7.025036818851252,1873.0,0.9194894452626411,15173.0,7.4486990672557685,25,95,1.7618,0.5968,1883.16,495.57,2.9366,1,0.17226751503423154,0,0.03
Odisha,Kalahandi,107226.0,37.28303198887343,120.5106318412162,1793.0,0.0,48529.0,16.873783031988875,58.2626532127405,1108.0,0.0,155755.0,54.15681502086231,159.32112311323013,2901.0,1.0,48679.0,16.925938803894297,58547.0,20.35709318497914,5648.0,1.9638386648122392,42881.0,14.909944367176633,29,95,2.2095,0.5356,5370.86,1639.53,2.8885,1,0.1575856452218019,0,3.93
Odisha,Kandhamal,71230.0,27.18702290076336,91.27935955633754,1326.0,0.0,32221.0,12.298091603053436,59.38859991697501,1253.0,0.0,103451.0,39.485114503816796,134.87370588984442,1950.0,0.0,34205.0,13.055343511450381,37025.0,14.131679389312977,4802.0,1.832824427480916,27419.0,10.465267175572519,28,95,2.2106,0.6053,3694.68,1088.96,3.3314,1,0.16527093759410055,0,1.89
Odisha,Kendrapara,89184.0,20.356996119607395,66.01934415920911,894.0,0.0,40428.0,9.228030130107282,43.225180800412126,961.0,0.0,129612.0,29.585026249714677,96.51253683642939,1825.0,1.0,45611.0,10.411093357680894,43573.0,9.9459027619265,5423.0,1.2378452408126,35005.0,7.990184889294682,50,95,2.2059,0.6495,2592.24,1364.34,3.1555,1,0.1600460657571059,0,3.27
Odisha,Kendujhar,115778.0,24.649350649350648,83.37705742823807,1371.0,0.0,55249.0,11.762614434745583,47.3800474000402,1019.0,0.0,171027.0,36.41196508409623,117.13228358787282,2139.0,1.0,53871.0,11.469235682350437,61907.0,13.180114967000213,7399.0,1.5752608047690015,47850.0,10.187353629976581,49,95,2.0955,0.5582,3490.35,1800.28,3.1309,1,0.15758097541589167,0,3.93
Odisha,Khorda,104232.0,16.368090452261306,53.865691066742095,834.0,0.0,38308.0,6.01570351758794,28.1972077322628,784.0,0.0,142540.0,22.383793969849247,70.61511915871078,1408.0,1.0,53998.0,8.479585427135678,50234.0,7.888505025125628,5861.0,0.9203831658291457,32447.0,5.095320351758794,72,95,2.7208,0.724,1979.72,1500.42,3.0198,1,0.1360049321110683,0,9.65
Odisha,Khordha,9930.0,2.971274685816876,9.62939793084582,156.0,0.0,4730.0,1.4153201675643328,1.6785649369793818,15.0,0.0,14660.0,4.386594853381209,9.66952462688093,156.0,1.0,1856.0,0.5553560742070617,8074.0,2.4159186116098144,190.0,0.05685218432076601,4540.0,1.3584679832435667,64,95,2.0989,0.1622,229.06,154.32,1.7951,1,0.1324505320730202,0,10.6
Odisha,Koraput,119576.0,35.514107514107515,143.29521430677408,2344.0,0.0,42226.0,12.541134541134541,44.1765890474259,902.0,0.0,161802.0,48.055242055242054,170.86679314511693,2565.0,0.0,53987.0,16.034155034155035,65589.0,19.47995247995248,5031.0,1.494208494208494,37195.0,11.046926046926046,38,95,2.8317,0.5742,4257.95,1703.18,3.4832,1,0.15025529626861983,0,5.87
Odisha,Malkangiri,53881.0,48.41060197663971,174.5061257064627,2076.0,0.0,21321.0,19.15633423180593,84.41658007089967,2010.0,0.0,75202.0,67.56693620844564,231.77501119032988,2925.0,1.0,30892.0,27.755615453728662,22989.0,20.654986522911052,3466.0,3.114106019766397,17855.0,16.042228212039532,11,95,2.527,0.8412,6836.55,791.6,3.3803,1,0.12599191622881195,0,12.31
Odisha,Mayurbhanj,173872.0,23.55989159891599,71.28118823481145,864.0,0.0,72968.0,9.887262872628726,36.482562898983346,1048.0,0.0,246840.0,33.447154471544714,93.88333623512641,1867.0,0.0,86534.0,11.725474254742547,87338.0,11.834417344173442,10016.0,1.357181571815718,62952.0,8.530081300813007,69,95,2.3828,0.6424,3577.39,2598.32,2.7254,1,0.13187197312130378,0,10.75
Odisha,NAYAGARH,9.0,1.2857142857142858,0.48795003647426655,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.2857142857142858,0.48795003647426655,2.0,1.0,1.0,0.14285714285714285,8.0,1.1428571428571428,0.0,0.0,0.0,0.0,1,7,9.0,0.1111,9.0,1.29,0.2135,1,0.05628598741794383,0,30.81
Odisha,NUAPADA,309.0,1.8284023668639053,3.911235090399872,48.0,0.0,321.0,1.8994082840236686,1.992978658566718,11.0,0.0,630.0,3.727810650887574,4.348973120407706,48.0,1.0,67.0,0.39644970414201186,242.0,1.4319526627218935,6.0,0.03550295857988166,315.0,1.863905325443787,3,82,0.9596,0.1308,210.0,7.68,0.9199,1,0.14449183705445523,0,7.4
Odisha,Nabarangapur,103954.0,62.09916367980884,231.01226286507034,2236.0,0.0,42624.0,25.462365591397848,98.81227750595014,1661.0,0.0,146578.0,87.5615292712067,297.11997548822166,3707.0,1.0,51905.0,31.006571087216248,52049.0,31.09259259259259,4349.0,2.597968936678614,38275.0,22.864396654719236,17,95,2.4388,0.6228,8622.24,1542.93,3.355,1,0.13659735505885634,0,9.5
Odisha,Nayagarh,68309.0,25.593480704383666,79.78969717058918,1179.0,0.0,23248.0,8.710378418883478,35.51145433869961,780.0,0.0,91557.0,34.30385912326714,100.55524369880699,1562.0,1.0,33759.0,12.648557512176845,34550.0,12.944923192206819,3472.0,1.3008617459722742,19776.0,7.409516672911202,31,95,2.9381,0.6853,2953.45,963.76,2.8483,1,0.16200247516324573,0,2.75
Odisha,Nuapada,52409.0,67.53737113402062,179.27462053882073,1814.0,0.0,18111.0,23.338917525773194,62.76594376232333,905.0,0.0,70520.0,90.87628865979381,210.46300456056363,2036.0,1.0,25768.0,33.20618556701031,26641.0,34.33118556701031,2508.0,3.231958762886598,15603.0,20.1069587628866,8,94,2.8936,0.6693,8815.0,750.21,2.2907,1,0.10800234821912885,0,17.09
Odisha,Puri,79834.0,22.56472583380441,71.03623671160823,1024.0,0.0,31343.0,8.85895986433013,37.73665359178733,1112.0,0.0,111177.0,31.423685698134538,89.74459707585933,1696.0,1.0,41186.0,11.64104013566987,38648.0,10.92368569813454,3931.0,1.111079706048615,27412.0,7.747880158281515,39,95,2.547,0.683,2850.69,1170.28,2.7679,1,0.16319822153219926,0,2.44
Odisha,Rayagada,66458.0,34.39855072463768,112.31711209593675,1193.0,0.0,31804.0,16.461697722567287,67.37423470156584,1439.0,0.0,98262.0,50.86024844720497,156.9760332719371,2466.0,1.0,33234.0,17.20186335403727,33224.0,17.196687370600415,4198.0,2.1728778467908905,27606.0,14.288819875776397,21,95,2.0895,0.6153,4679.14,1034.34,3.0269,1,0.16439975595203055,0,2.12
Odisha,Sambalpur,57867.0,20.79302910528207,65.7817470153376,828.0,0.0,30582.0,10.988860941430111,41.52695959687626,1098.0,0.0,88449.0,31.78189004671218,92.78555435403656,1789.0,1.0,29738.0,10.685591088753144,28129.0,10.107438016528926,3738.0,1.3431548688465684,26844.0,9.645706072583543,35,95,1.8921,0.6089,2527.11,931.04,2.8304,1,0.17121919445778278,0,0.31
Odisha,Sonapur,30406.0,31.217659137577,89.60505932130242,715.0,0.0,13423.0,13.781314168377824,49.984976364875806,818.0,0.0,43829.0,44.99897330595483,123.06095632326111,1516.0,1.0,17600.0,18.069815195071868,12806.0,13.147843942505133,2230.0,2.2895277207392195,11193.0,11.491786447638603,9,95,2.265,0.8262,4869.89,461.36,2.6753,1,0.1419020819737991,0,8.09
Odisha,Subarnapur,7556.0,9.800259403372245,32.388655219777306,247.0,0.0,4343.0,5.632944228274968,22.10585875261108,308.0,0.0,11899.0,15.433203631647212,48.49385166527609,536.0,1.0,2124.0,2.754863813229572,5432.0,7.045395590142672,291.0,0.377431906614786,4052.0,5.255512321660182,10,95,1.7394,0.2546,1189.9,125.25,2.951,1,0.1576494624295655,0,3.91
Odisha,Sundargarh,16202.0,4.481881051175657,16.175098230597126,216.0,0.0,7129.0,1.972060857538036,3.968615746405185,151.0,0.0,23331.0,6.453941908713693,17.114171783981647,302.0,0.0,3362.0,0.9300138312586446,12840.0,3.5518672199170123,402.0,0.11120331950207468,6727.0,1.8608575380359613,47,95,2.2724,0.1924,496.4,245.59,2.296,1,0.15293567775606876,0,5.16
Odisha,Sundergarh,106910.0,18.55432141617494,68.85327183527762,1057.0,0.0,43203.0,7.49791738979521,36.7912110244531,821.0,0.0,150113.0,26.05223880597015,93.58774905112317,1827.0,0.0,53375.0,9.263276640055537,53535.0,9.291044776119403,5609.0,0.9734467198889275,37594.0,6.524470669906282,58,95,2.4745,0.6473,2588.16,1580.14,3.4595,1,0.14735631181462822,0,6.64
Odisha,jajpur,219.0,1.4797297297297298,4.628320972933694,37.0,0.0,157.0,1.0608108108108107,1.0576983826809363,4.0,0.0,376.0,2.5405405405405403,4.571991599819654,37.0,1.0,87.0,0.5878378378378378,132.0,0.8918918918918919,17.0,0.11486486486486487,140.0,0.9459459459459459,6,70,1.3861,0.381,62.67,5.37,1.2913,1,0.1440156248390858,0,7.53
Orissa,Angul,2.0,0.5,0.5773502691896257,1.0,0.0,3.0,0.75,0.9574271077563382,2.0,0.0,5.0,1.25,0.5,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,0.75,3,4,0.5,0.5,1.67,1.25,0.2222,1,0.13483643870188733,0,9.96
Orissa,Anugul,210.0,0.6122448979591837,0.6565650723542864,3.0,0.0,211.0,0.6151603498542274,0.6822759602306457,4.0,0.0,421.0,1.227405247813411,0.5080129582041921,4.0,1.0,59.0,0.17201166180758018,151.0,0.4402332361516035,15.0,0.043731778425655975,196.0,0.5714285714285714,29,78,0.9906,0.2126,14.52,5.4,0.2281,1,0.14041894337611027,0,8.48
Orissa,Anugul  *,1.0,1.0,,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,1.0,,1,0.12291096881748864,0,13.13
Orissa,Balangir,12907.0,6.447052947052947,23.583900093800843,310.0,0.0,4948.0,2.4715284715284715,2.7178567270634675,20.0,0.0,17855.0,8.918581418581418,23.469990288952655,310.0,0.0,2646.0,1.3216783216783217,10261.0,5.125374625374626,250.0,0.12487512487512488,4698.0,2.346653346653347,28,93,2.608,0.1936,637.68,191.99,2.3663,1,0.15589688818817743,0,4.38
Orissa,Baleshwar,4077.0,2.0961439588688946,7.117583176003704,129.0,0.0,2043.0,1.0503856041131105,1.121952252729955,8.0,0.0,6120.0,3.146529562982005,7.07394945138979,129.0,0.0,1155.0,0.5938303341902313,2922.0,1.5023136246786633,244.0,0.12544987146529563,1799.0,0.9249357326478149,50,94,1.9946,0.2963,122.4,65.11,1.706,1,0.14241013131745078,0,7.95
Orissa,Baleswar,11.0,0.6875,0.6020797289396147,2.0,0.0,6.0,0.375,0.49999999999999994,1.0,0.0,17.0,1.0625,0.24999999999999997,2.0,1.0,6.0,0.375,5.0,0.3125,0.0,0.0,6.0,0.375,10,11,1.5714,0.5,1.7,1.55,0.1212,1,0.1412185104143759,0,8.27
Orissa,Bargarh,1102.0,2.195219123505976,8.803563573270523,134.0,0.0,769.0,1.5318725099601593,2.1026501858543023,13.0,0.0,1871.0,3.7270916334661353,9.021112025864847,134.0,1.0,286.0,0.5697211155378487,816.0,1.6254980079681276,44.0,0.08764940239043825,725.0,1.4442231075697212,18,90,1.4312,0.214,103.94,20.79,1.9084,1,0.15463518544921728,0,4.71
Orissa,Baudh,5.0,0.5555555555555556,0.5270462766947299,1.0,0.0,4.0,0.4444444444444444,0.5270462766947299,1.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.5555555555555556,0.0,0.0,4.0,0.4444444444444444,5,7,1.0,0.0,1.8,1.29,0.0,1,0.14030258068042512,0,8.51
Orissa,Bhadrak,5980.0,3.359550561797753,11.909861187361514,169.0,0.0,2639.0,1.4825842696629215,1.8729247631109107,16.0,0.0,8619.0,4.842134831460674,11.95942737982514,169.0,1.0,1672.0,0.9393258426966292,4308.0,2.4202247191011237,245.0,0.13764044943820225,2394.0,1.344943820224719,37,94,2.2652,0.286,232.95,91.69,2.0471,1,0.14771012476057138,0,6.55
Orissa,Cuttack,6738.0,3.982269503546099,19.589179058418807,346.0,0.0,2061.0,1.2180851063829787,1.5152539188672722,12.0,0.0,8799.0,5.200354609929078,19.578000298178548,346.0,0.0,1083.0,0.6400709219858156,5655.0,3.3421985815602837,97.0,0.057328605200945626,1964.0,1.160756501182033,62,95,3.2677,0.1549,141.92,92.62,3.1576,1,0.11399895589402592,0,15.49
Orissa,Debagarh,5.0,0.45454545454545453,0.5222329678670935,1.0,0.0,7.0,0.6363636363636364,0.504524979109513,1.0,0.0,12.0,1.0909090909090908,0.30151134457776363,2.0,1.0,2.0,0.18181818181818182,3.0,0.2727272727272727,0.0,0.0,7.0,0.6363636363636364,4,8,0.625,0.1818,3.0,1.5,0.1442,1,0.15498492922696294,0,4.62
Orissa,Dhenkanal,1685.0,2.6410658307210033,9.13760186148527,99.0,0.0,692.0,1.084639498432602,1.1534056234972045,9.0,0.0,2377.0,3.725705329153605,9.045584751958806,99.0,1.0,476.0,0.7460815047021944,1209.0,1.8949843260188088,48.0,0.07523510971786834,644.0,1.0094043887147335,21,92,2.4315,0.2826,113.19,25.84,1.9141,1,0.1464292110602854,0,6.89
Orissa,Gajapati,70.0,0.6086956521739131,0.6025625420536808,2.0,0.0,64.0,0.5565217391304348,0.6097354092228094,3.0,0.0,134.0,1.1652173913043478,0.4943618034166328,3.0,0.0,9.0,0.0782608695652174,61.0,0.5304347826086957,1.0,0.008695652173913044,63.0,0.5478260869565217,17,63,1.0769,0.08,7.88,2.13,0.2283,1,0.14758886055468745,0,6.58
Orissa,Ganjam,7634.0,3.310494362532524,12.729893525470535,186.0,0.0,4371.0,1.8954900260190806,2.239830050133192,21.0,0.0,12005.0,5.205984388551604,12.781649627823208,186.0,1.0,1896.0,0.8222029488291414,5738.0,2.4882914137033825,349.0,0.1513443191673894,4022.0,1.7441457068516912,68,94,1.7461,0.23,176.54,127.71,2.0596,1,0.13244558764558634,0,10.6
Orissa,Jagatsinghapur,243.0,1.1682692307692308,1.0970108198002542,5.0,0.0,81.0,0.3894230769230769,0.5957041494465031,3.0,0.0,324.0,1.5576923076923077,1.075209657810848,5.0,1.0,61.0,0.2932692307692308,182.0,0.875,3.0,0.014423076923076924,78.0,0.375,24,78,2.9634,0.2452,13.5,4.15,0.4204,1,0.12772667030977458,0,11.85
Orissa,Jajapur,814.0,1.513011152416357,6.327264894599436,74.0,0.0,486.0,0.9033457249070632,1.029340496582807,6.0,0.0,1300.0,2.41635687732342,6.3105150137150625,74.0,1.0,173.0,0.3215613382899628,641.0,1.191449814126394,51.0,0.09479553903345725,435.0,0.8085501858736059,37,91,1.6715,0.208,35.14,14.29,1.8471,1,0.14833531738712452,0,6.38
Orissa,Jajapur  *,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3,3,0.0,0.0,1.0,1.0,0.0,1,0.13216657499335605,0,10.67
Orissa,Jharsuguda,75.0,0.646551724137931,0.7009845293191767,3.0,0.0,115.0,0.9913793103448276,0.8992333899801388,4.0,0.0,190.0,1.6379310344827587,0.990358316571532,6.0,1.0,21.0,0.1810344827586207,54.0,0.46551724137931033,12.0,0.10344827586206896,103.0,0.8879310344827587,12,60,0.6466,0.2089,15.83,3.17,0.3754,1,0.1508542591840613,0,5.71
Orissa,Kalahandi,14.0,0.4666666666666667,0.5713464637233658,2.0,0.0,18.0,0.6,0.4982728791224398,1.0,0.0,32.0,1.0666666666666667,0.2537081317024625,2.0,1.0,3.0,0.1,11.0,0.36666666666666664,0.0,0.0,18.0,0.6,14,23,0.7368,0.1,2.29,1.39,0.1228,1,0.14895462470333404,0,6.22
Orissa,Kandhamal,238.0,0.6214099216710183,0.6904441977184562,3.0,0.0,275.0,0.7180156657963447,0.6543165010326225,3.0,0.0,513.0,1.3394255874673628,0.6668568800768807,4.0,0.0,40.0,0.10443864229765012,198.0,0.5169712793733682,12.0,0.031331592689295036,263.0,0.6866840731070496,19,82,0.8623,0.1126,27.0,6.26,0.2851,1,0.1470406269621795,0,6.73
Orissa,Kendrapara,257.0,0.8398692810457516,0.8780634331827036,5.0,0.0,242.0,0.7908496732026143,0.873309850717687,4.0,0.0,499.0,1.630718954248366,1.1268281929788664,8.0,0.0,48.0,0.1568627450980392,209.0,0.6830065359477124,20.0,0.06535947712418301,222.0,0.7254901960784313,34,80,1.0576,0.1574,14.68,6.24,0.4283,1,0.14064864435760938,0,8.42
Orissa,Kendujhar,319.0,1.015923566878981,3.9302709798396815,68.0,0.0,376.0,1.197452229299363,1.365665190099202,7.0,0.0,695.0,2.213375796178344,4.128411580476786,68.0,0.0,62.0,0.19745222929936307,257.0,0.8184713375796179,12.0,0.03821656050955414,364.0,1.1592356687898089,33,84,0.8462,0.119,21.06,8.27,1.2848,1,0.14237631097084485,0,7.96
Orissa,Khorda,4.0,0.4444444444444444,0.5270462766947299,1.0,0.0,5.0,0.5555555555555556,0.5270462766947299,1.0,0.0,9.0,1.0,0.0,1.0,1.0,2.0,0.2222222222222222,2.0,0.2222222222222222,0.0,0.0,5.0,0.5555555555555556,7,6,0.6667,0.25,1.29,1.5,0.0,1,0.14687785346075893,0,6.77
Orissa,Khordha,14601.0,4.577115987460815,18.335592632535487,252.0,0.0,4131.0,1.2949843260188088,1.5532181412467463,10.0,0.0,18732.0,5.872100313479624,18.282321489946042,252.0,1.0,1992.0,0.6244514106583072,12609.0,3.952664576802508,208.0,0.0652037617554859,3923.0,1.2297805642633228,62,95,3.5336,0.1331,302.13,197.18,2.6604,1,0.12107965699398698,0,13.62
Orissa,Khordha  *,1.0,1.0,,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,1.0,,1,0.12291096881748864,0,13.13
Orissa,Koraput,1337.0,1.8725490196078431,7.741565736800336,108.0,0.0,833.0,1.1666666666666667,1.2222611806164378,10.0,0.0,2170.0,3.0392156862745097,7.740070955890655,108.0,0.0,249.0,0.3487394957983193,1088.0,1.5238095238095237,31.0,0.04341736694677871,802.0,1.123249299719888,24,90,1.6031,0.1481,90.42,24.11,1.9162,1,0.15112727790082886,0,5.64
Orissa,Malkangiri,255.0,1.4406779661016949,3.352091544031662,42.0,0.0,221.0,1.2485875706214689,1.2085447364793351,8.0,0.0,476.0,2.689265536723164,3.5064142560130342,42.0,1.0,59.0,0.3333333333333333,196.0,1.1073446327683616,17.0,0.096045197740113,204.0,1.152542372881356,8,76,1.1486,0.1895,59.5,6.26,0.9504,1,0.1500940616320724,0,5.92
Orissa,Mayurbhanj,67.0,0.5775862068965517,0.5133159391381815,2.0,0.0,50.0,0.43103448275862066,0.4973693917442829,1.0,0.0,117.0,1.0086206896551724,0.09284766908852592,2.0,1.0,12.0,0.10344827586206896,55.0,0.47413793103448276,6.0,0.05172413793103448,44.0,0.3793103448275862,46,60,1.3137,0.18,2.54,1.95,0.0462,1,0.13353129914249218,0,10.31
Orissa,Nabarangapur,11.0,0.44,0.5066228051190221,1.0,0.0,14.0,0.56,0.5066228051190221,1.0,0.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.44,1.0,0.04,13.0,0.52,9,23,0.7333,0.04,2.78,1.09,0.0,1,0.145605138765045,0,7.11
Orissa,Nayagarh,1292.0,1.7412398921832883,4.222284889566653,55.0,0.0,629.0,0.8477088948787062,1.0005336667235945,8.0,0.0,1921.0,2.5889487870619945,4.258139681754288,55.0,1.0,391.0,0.5269541778975741,901.0,1.2142857142857142,47.0,0.06334231805929919,582.0,0.784366576819407,22,89,2.0508,0.2951,87.32,21.58,1.1865,1,0.1440565572611046,0,7.52
Orissa,Nuapada,2.0,0.6666666666666666,0.5773502691896258,1.0,0.0,2.0,0.6666666666666666,0.5773502691896258,1.0,0.0,4.0,1.3333333333333333,0.5773502691896257,2.0,1.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,2.0,0.6666666666666666,2,3,0.6667,0.0,2.0,1.33,0.2474,1,0.14465249264345875,0,7.36
Orissa,Puri,3704.0,2.6139731827805224,9.986779514150307,126.0,0.0,2038.0,1.4382498235709245,1.7860189252597287,12.0,0.0,5742.0,4.052223006351447,10.04067066693048,126.0,1.0,931.0,0.6570218772053634,2773.0,1.9569513055751588,115.0,0.08115737473535639,1923.0,1.357092448835568,33,94,1.8166,0.2227,174.0,61.09,1.9874,1,0.15199190436155263,0,5.41
Orissa,Rayagada,1562.0,4.165333333333334,20.31856908235339,294.0,0.0,927.0,2.472,2.601653114940823,11.0,0.0,2489.0,6.637333333333333,20.302437706519243,294.0,0.0,175.0,0.4666666666666667,1387.0,3.6986666666666665,23.0,0.06133333333333333,904.0,2.4106666666666667,13,94,1.6832,0.0864,191.46,26.48,2.6583,1,0.1504811280472001,0,5.81
Orissa,Sambalpur,135.0,0.4411764705882353,0.5823670648862483,3.0,0.0,242.0,0.7908496732026143,0.6838041592060067,3.0,0.0,377.0,1.2320261437908497,0.5387482267008197,4.0,0.0,22.0,0.0718954248366013,113.0,0.369281045751634,11.0,0.03594771241830065,231.0,0.7549019607843137,23,80,0.5556,0.0957,16.39,4.71,0.2414,1,0.1432232779186669,0,7.74
Orissa,Sonapur,82.0,0.8817204301075269,1.0410014238555958,5.0,0.0,104.0,1.118279569892473,1.1214263274721348,7.0,0.0,186.0,2.0,1.3021720984236467,7.0,1.0,20.0,0.21505376344086022,62.0,0.6666666666666666,10.0,0.10752688172043011,94.0,1.010752688172043,6,62,0.781,0.1911,31.0,3.0,0.4341,1,0.15175658093017647,0,5.47
Orissa,Subarnapur,36.0,0.782608695652174,0.7863570994927847,3.0,0.0,51.0,1.108695652173913,0.971328091259367,4.0,0.0,87.0,1.891304347826087,1.0796761010098295,5.0,1.0,14.0,0.30434782608695654,22.0,0.4782608695652174,4.0,0.08695652173913043,47.0,1.0217391304347827,1,37,0.6923,0.2571,87.0,2.35,0.3734,1,0.14340181370933947,0,7.69
Orissa,Sundargarh,1253.0,1.4502314814814814,5.211167697936633,98.0,0.0,644.0,0.7453703703703703,0.8571027496078066,5.0,0.0,1897.0,2.1956018518518516,5.192018931738248,98.0,1.0,193.0,0.22337962962962962,1060.0,1.2268518518518519,19.0,0.02199074074074074,625.0,0.7233796296296297,49,91,1.9426,0.1257,38.71,20.85,1.6247,1,0.14014291853287658,0,8.56
Orissa,Sundergarh,2.0,0.6666666666666666,0.5773502691896258,1.0,0.0,1.0,0.3333333333333333,0.5773502691896258,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,3,3,1.0,0.0,1.0,1.0,0.0,1,0.13739325712232814,0,9.29
