state,district,total_auth_sum,is_anomaly,anomaly_severity,QDI,qdi_status,needs_audit,bio_ratio,demo_ratio,DLI,load_status,recommendation,load_ratio,surge_score,surge_level,priority_score,priority_level
Uttar Pradesh,Fatehpur,240434.0,0,10.54,5.9,Watch,0,0.541,0.459,34.35,Optimal,Optimal: Maintain current allocation,0.003,73.46,Elevated,19.42,Medium
Uttar Pradesh,Firozabad,271367.0,1,62.35,12.11,Watch,0,0.4789,0.5211,70.24,High,High Priority: Schedule reinforcement,0.004,81.0,Elevated,62.8,Critical
Uttar Pradesh,Gautam Buddha Nagar,266416.0,0,35.18,18.55,Watch,0,0.4145,0.5855,47.22,Moderate,Monitor: Review weekly,0.003,71.99,Elevated,26.93,Medium
Uttar Pradesh,Gautam Buddha Nagar *,2.0,0,10.79,-6.67,Good,0,0.6667,0.0,0.0,Optimal,,,-0.37,Low,0.0,
Uttar Pradesh,Ghaziabad,483686.0,1,49.95,10.41,Watch,0,0.4959,0.5041,44.05,Moderate,Monitor: Review weekly,0.004,93.94,Critical,55.73,Critical
Uttar Pradesh,Ghazipur,296308.0,0,11.86,4.26,Watch,0,0.5574,0.4426,25.91,Optimal,Optimal: Maintain current allocation,0.002,69.18,Elevated,15.97,Medium
Uttar Pradesh,Gonda,301714.0,0,12.0,3.2,Watch,0,0.568,0.4319,24.86,Optimal,Optimal: Maintain current allocation,0.002,84.0,Elevated,16.82,Medium
Uttar Pradesh,Gorakhpur,363540.0,0,15.08,5.04,Watch,0,0.5496,0.4504,24.2,Optimal,Optimal: Maintain current allocation,0.002,84.48,Elevated,17.22,Medium
Uttar Pradesh,Hamirpur,104375.0,0,5.71,2.14,Watch,0,0.5786,0.4214,27.76,Optimal,Optimal: Maintain current allocation,0.004,38.11,Normal,12.78,Low
Uttar Pradesh,Hapur,112209.0,0,28.75,0.76,Watch,0,0.5924,0.4076,52.16,Moderate,Monitor: Review weekly,0.005,52.05,Elevated,21.08,Medium
Uttar Pradesh,Hardoi,376600.0,0,35.71,-0.53,Good,0,0.6053,0.3947,27.27,Optimal,Optimal: Maintain current allocation,0.006,83.03,Elevated,16.48,Medium
Uttar Pradesh,Hathras,151259.0,0,16.6,1.05,Watch,0,0.5895,0.4105,40.69,Moderate,Monitor: Review weekly,0.004,46.51,Normal,17.17,Medium
Uttar Pradesh,Jalaun,145664.0,0,6.09,2.65,Watch,0,0.5735,0.4265,33.06,Optimal,Optimal: Maintain current allocation,0.003,51.94,Elevated,15.91,Medium
Uttar Pradesh,Jaunpur,362508.0,0,18.23,4.08,Watch,0,0.5592,0.4408,32.11,Optimal,Optimal: Maintain current allocation,0.001,88.78,Elevated,19.74,Medium
Uttar Pradesh,Jhansi,195538.0,0,9.07,-2.26,Good,0,0.6226,0.3774,35.79,Optimal,Optimal: Maintain current allocation,0.003,75.92,Elevated,18.33,Medium
Uttar Pradesh,Jyotiba Phule Nagar,813.0,0,9.2,35.06,Concern,1,0.2494,0.7494,17.05,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,17.02,Normal,17.34,Medium
Uttar Pradesh,Jyotiba Phule Nagar *,1.0,0,16.37,60.0,Critical,1,0.0,0.5,0.0,Optimal,,,-0.38,Low,18.0,Medium
Uttar Pradesh,Kannauj,139907.0,0,9.95,3.76,Watch,0,0.5624,0.4376,27.05,Optimal,Optimal: Maintain current allocation,0.005,53.1,Elevated,14.55,Low
Uttar Pradesh,Kanpur Dehat,159211.0,0,8.77,6.09,Watch,0,0.5391,0.4609,25.44,Optimal,Optimal: Maintain current allocation,0.003,52.36,Elevated,14.7,Low
Uttar Pradesh,Kanpur Nagar,378131.0,0,27.72,6.14,Watch,0,0.5386,0.4614,41.42,Moderate,Monitor: Review weekly,0.002,90.11,Elevated,23.28,Medium
Uttar Pradesh,Kasganj,131600.0,0,13.93,-1.19,Good,0,0.6119,0.3881,33.54,Optimal,Optimal: Maintain current allocation,0.009,55.12,Elevated,15.57,Medium
Uttar Pradesh,Kaushambi,189179.0,0,22.36,1.54,Watch,0,0.5846,0.4154,30.58,Optimal,Optimal: Maintain current allocation,0.007,44.15,Normal,14.05,Low
Uttar Pradesh,Kheri,406704.0,0,28.0,5.95,Watch,0,0.5405,0.4595,31.05,Optimal,Optimal: Maintain current allocation,0.006,90.33,Elevated,20.13,Medium
Uttar Pradesh,Kushinagar,344145.0,0,36.62,9.91,Watch,0,0.5009,0.4991,29.56,Optimal,Optimal: Maintain current allocation,0.007,93.14,Elevated,21.15,Medium
Uttar Pradesh,Kushinagar *,225.0,0,7.69,22.83,Concern,1,0.3717,0.6239,13.52,Under-utilized,Consider: Reallocate resources to high-load areas,0.005,17.75,Normal,12.68,Low
Uttar Pradesh,Lalitpur,133557.0,0,11.34,-4.15,Good,0,0.6415,0.3585,35.87,Optimal,Optimal: Maintain current allocation,0.008,56.3,Elevated,16.39,Medium
Uttar Pradesh,Lucknow,465789.0,0,24.98,6.03,Watch,0,0.5397,0.4603,42.11,Moderate,Monitor: Review weekly,0.002,123.91,Critical,24.44,Medium
Uttar Pradesh,Maharajganj,226488.0,0,18.07,9.16,Watch,0,0.5084,0.4916,24.21,Optimal,Optimal: Maintain current allocation,0.009,66.76,Elevated,16.69,Medium
Uttar Pradesh,Mahoba,83613.0,0,8.95,0.07,Watch,0,0.5993,0.4007,27.72,Optimal,Optimal: Maintain current allocation,0.006,39.66,Normal,12.3,Low
Uttar Pradesh,Mahoba *,1.0,0,13.13,10.0,Watch,0,0.5,0.0,0.0,Optimal,,,-0.38,Low,3.0,Low
Uttar Pradesh,Mahrajganj,71.0,0,7.61,25.28,Concern,1,0.3472,0.6389,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.0,25.32,Normal,10.12,Low
Uttar Pradesh,Mainpuri,153856.0,0,6.24,6.04,Watch,0,0.5396,0.4604,31.03,Optimal,Optimal: Maintain current allocation,0.004,49.98,Elevated,16.12,Medium
Uttar Pradesh,Mathura,246600.0,0,9.55,5.32,Watch,0,0.5468,0.4532,29.07,Optimal,Optimal: Maintain current allocation,0.003,64.84,Elevated,16.8,Medium
Uttar Pradesh,Mau,189369.0,0,8.47,7.97,Watch,0,0.5203,0.4797,34.95,Optimal,Optimal: Maintain current allocation,0.003,73.86,Elevated,20.26,Medium
Uttar Pradesh,Meerut,374081.0,0,36.03,5.5,Watch,0,0.545,0.455,49.62,Moderate,Monitor: Review weekly,0.006,106.43,Critical,26.54,Medium
Uttar Pradesh,Mirzapur,208029.0,0,18.76,3.22,Watch,0,0.5678,0.4322,39.12,Optimal,Optimal: Maintain current allocation,0.006,85.59,Elevated,21.26,Medium
Uttar Pradesh,Moradabad,350176.0,1,73.81,7.65,Watch,0,0.5235,0.4765,60.45,High,High Priority: Schedule reinforcement,0.006,94.85,Critical,59.92,Critical
Uttar Pradesh,Muzaffarnagar,329949.0,0,21.87,1.81,Watch,0,0.5819,0.4181,36.65,Optimal,Optimal: Maintain current allocation,0.005,72.02,Elevated,18.74,Medium
Uttar Pradesh,Pilibhit,308592.0,1,71.78,4.87,Watch,0,0.5513,0.4487,44.31,Moderate,Monitor: Review weekly,0.027,83.94,Elevated,53.15,Critical
Uttar Pradesh,Pratapgarh,253339.0,0,9.45,2.36,Watch,0,0.5764,0.4236,24.92,Optimal,Optimal: Maintain current allocation,0.002,65.5,Elevated,14.73,Low
Uttar Pradesh,Prayagraj,52127.0,0,4.48,16.7,Watch,0,0.433,0.5669,28.62,Optimal,Optimal: Maintain current allocation,0.0,53.11,Elevated,18.91,Medium
Uttar Pradesh,Rae Bareli,256755.0,0,14.05,3.68,Watch,0,0.5632,0.4368,41.98,Moderate,Monitor: Review weekly,0.001,81.47,Elevated,21.84,Medium
Uttar Pradesh,Raebareli,23.0,0,6.6,22.5,Concern,1,0.375,0.5833,5.01,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,7.96,Normal,9.05,Low
Uttar Pradesh,Rampur,308515.0,1,74.67,11.57,Watch,0,0.4843,0.5157,38.99,Optimal,Optimal: Maintain current allocation,0.026,63.75,Elevated,51.54,Critical
Uttar Pradesh,Saharanpur,398198.0,1,61.66,3.07,Watch,0,0.5693,0.4307,49.34,Moderate,Monitor: Review weekly,0.008,79.65,Elevated,53.69,Critical
Uttar Pradesh,Sambhal,218428.0,0,12.15,6.98,Watch,0,0.5302,0.4698,37.28,Optimal,Optimal: Maintain current allocation,0.005,95.36,Critical,22.81,Medium
Uttar Pradesh,Sant Kabir Nagar,185789.0,0,8.55,3.57,Watch,0,0.5643,0.4357,26.25,Optimal,Optimal: Maintain current allocation,0.006,66.89,Elevated,15.64,Medium
Uttar Pradesh,Sant Ravidas Nagar,127495.0,0,9.08,-0.11,Good,0,0.6011,0.3989,27.41,Optimal,Optimal: Maintain current allocation,0.005,43.13,Normal,12.54,Low
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,416.0,0,6.58,32.42,Concern,1,0.2758,0.7218,11.34,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,27.86,Normal,15.91,Medium
Uttar Pradesh,Shahjahanpur,330457.0,1,57.07,6.87,Watch,0,0.5313,0.4687,47.57,Moderate,Monitor: Review weekly,0.011,80.23,Elevated,54.36,Critical
Uttar Pradesh,Shamli,201185.0,0,31.87,-1.52,Good,0,0.6152,0.3847,30.79,Optimal,Optimal: Maintain current allocation,0.016,64.32,Elevated,15.67,Medium
Uttar Pradesh,Shrawasti,130058.0,0,9.66,9.75,Watch,0,0.5025,0.4975,36.24,Optimal,Optimal: Maintain current allocation,0.006,60.11,Elevated,19.81,Medium
Uttar Pradesh,Siddharthnagar,217473.0,0,11.96,4.46,Watch,0,0.5554,0.4446,32.11,Optimal,Optimal: Maintain current allocation,0.007,73.3,Elevated,18.3,Medium
Uttar Pradesh,Sitapur,472222.0,1,50.48,-2.74,Good,0,0.6274,0.3726,27.85,Optimal,Optimal: Maintain current allocation,0.007,116.57,Critical,48.36,High
Uttar Pradesh,Sonbhadra,190394.0,0,15.84,-1.21,Good,0,0.6121,0.3879,36.87,Optimal,Optimal: Maintain current allocation,0.003,65.66,Elevated,17.63,Medium
Uttar Pradesh,Sultanpur,196154.0,0,9.76,3.68,Watch,0,0.5632,0.4368,31.25,Optimal,Optimal: Maintain current allocation,0.002,69.38,Elevated,17.42,Medium
Uttar Pradesh,Unnao,290868.0,0,21.33,4.04,Watch,0,0.5596,0.4404,46.98,Moderate,Monitor: Review weekly,0.003,89.64,Elevated,24.27,Medium
Uttar Pradesh,Varanasi,373654.0,0,18.69,4.15,Watch,0,0.5585,0.4415,57.95,Moderate,Monitor: Review weekly,0.002,126.61,Critical,28.63,Medium
Uttarakhand,Almora,53257.0,0,3.27,-9.42,Good,0,0.6942,0.3058,32.95,Optimal,Optimal: Maintain current allocation,0.001,68.04,Elevated,16.69,Medium
Uttarakhand,Bageshwar,30885.0,0,4.81,-16.87,Good,0,0.7687,0.2313,23.66,Optimal,Optimal: Maintain current allocation,0.002,57.6,Elevated,12.86,Low
Uttarakhand,Chamoli,44676.0,0,2.53,-12.98,Good,0,0.7298,0.2702,29.29,Optimal,Optimal: Maintain current allocation,0.001,65.7,Elevated,15.36,Medium
Uttarakhand,Champawat,38933.0,0,3.97,-7.28,Good,0,0.6728,0.3271,30.19,Optimal,Optimal: Maintain current allocation,0.007,61.12,Elevated,15.17,Medium
Uttarakhand,Dehradun,234629.0,0,32.54,-4.08,Good,0,0.6408,0.3592,48.53,Moderate,Monitor: Review weekly,0.002,117.05,Critical,24.56,Medium
Uttarakhand,Garhwal,816.0,0,8.78,11.16,Watch,0,0.4884,0.5104,27.72,Optimal,Optimal: Maintain current allocation,0.0,50.16,Elevated,16.68,Medium
Uttarakhand,Hardwar,2268.0,0,8.32,14.34,Watch,0,0.4566,0.543,18.93,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,50.42,Elevated,15.02,Medium
Uttarakhand,Haridwar,226556.0,0,20.35,-8.77,Good,0,0.6877,0.3123,37.63,Optimal,Optimal: Maintain current allocation,0.01,137.56,Critical,21.29,Medium
Uttarakhand,Nainital,135762.0,0,23.54,-3.17,Good,0,0.6317,0.3682,68.23,High,High Priority: Schedule reinforcement,0.004,90.59,Elevated,29.53,Medium
Uttarakhand,Pauri Garhwal,72052.0,0,10.13,-9.84,Good,0,0.6984,0.3015,44.95,Moderate,Monitor: Review weekly,0.001,66.99,Elevated,20.18,Medium
Uttarakhand,Pithoragarh,49128.0,0,1.35,-9.26,Good,0,0.6926,0.3074,31.99,Optimal,Optimal: Maintain current allocation,0.001,64.07,Elevated,16.0,Medium
Uttarakhand,Rudraprayag,35770.0,0,6.68,-17.58,Good,0,0.7758,0.2242,27.6,Optimal,Optimal: Maintain current allocation,0.003,63.36,Elevated,14.62,Low
Uttarakhand,Tehri Garhwal,93928.0,0,1.64,-11.76,Good,0,0.7176,0.2824,33.83,Optimal,Optimal: Maintain current allocation,0.002,90.8,Elevated,19.23,Medium
Uttarakhand,Udham Singh Nagar,323058.0,0,34.42,2.35,Watch,0,0.5765,0.4235,43.5,Moderate,Monitor: Review weekly,0.015,151.89,Critical,23.76,Medium
Uttarakhand,Uttarkashi,37995.0,0,6.69,-13.05,Good,0,0.7305,0.2695,28.8,Optimal,Optimal: Maintain current allocation,0.003,66.03,Elevated,15.24,Medium
Uttaranchal,Almora,1.0,0,13.13,10.0,Watch,0,0.5,0.0,0.0,Optimal,,,-0.38,Low,3.0,Low
Uttaranchal,Garhwal,1.0,0,13.13,10.0,Watch,0,0.5,0.0,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.002,-0.38,Low,3.0,Low
Uttaranchal,Tehri Garhwal,2.0,0,10.37,60.0,Critical,1,0.0,0.6667,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,-0.37,Low,18.04,Medium
Uttaranchal,Udham Singh Nagar *,3.0,0,10.45,60.0,Critical,1,0.0,0.75,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,-0.37,Low,18.04,Medium
WEST BENGAL,HOOGHLY,60.0,0,8.11,33.77,Concern,1,0.2623,0.7213,5.68,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,17.72,Normal,13.61,Low
WEST BENGAL,HOWRAH,42.0,0,6.01,15.81,Watch,0,0.4419,0.5349,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,13.5,Normal,6.14,Low
WEST BENGAL,hooghly,6.0,0,10.02,31.43,Concern,1,0.2857,0.5714,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.002,-0.37,Low,9.43,Low
WESTBENGAL,HOOGHLY,71.0,0,7.04,40.56,Critical,1,0.1944,0.7917,3.43,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,16.97,Normal,14.89,Low
West  Bengal,Hooghly,141.0,0,6.88,38.17,Concern,1,0.2183,0.7746,5.64,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,16.82,Normal,14.82,Low
West Bangal,Hooghly,131.0,0,6.47,32.73,Concern,1,0.2727,0.7197,5.61,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,27.62,Normal,14.26,Low
West Bangal,Howrah,71.0,0,5.1,32.22,Concern,1,0.2778,0.7083,3.73,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,18.03,Normal,12.59,Low
West Bangal,South 24 Parganas,14.0,0,8.96,53.33,Critical,1,0.0667,0.8667,13.29,Under-utilized,Consider: Reallocate resources to high-load areas,0.003,10.76,Normal,21.06,Medium
West Bengal,Alipurduar,19598.0,0,2.4,16.88,Watch,0,0.4312,0.5688,21.84,Optimal,Optimal: Maintain current allocation,0.0,26.2,Normal,14.24,Low
West Bengal,Bally Jagachha,6.0,0,12.5,-11.43,Good,0,0.7143,0.1429,0.07,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,-0.38,Low,0.02,Low
West Bengal,Bankura,271550.0,0,17.9,15.04,Watch,0,0.4496,0.5504,33.21,Optimal,Optimal: Maintain current allocation,0.0,69.44,Elevated,21.42,Medium
West Bengal,Barddhaman,379076.0,0,39.98,6.29,Watch,0,0.5371,0.4629,33.09,Optimal,Optimal: Maintain current allocation,0.0,93.37,Elevated,21.15,Medium
West Bengal,Bardhaman,40003.0,0,33.75,19.71,Watch,0,0.4029,0.5971,27.42,Optimal,Optimal: Maintain current allocation,0.0,34.69,Normal,17.61,Medium
West Bengal,Birbhum,284513.0,0,13.35,14.7,Watch,0,0.453,0.547,28.69,Optimal,Optimal: Maintain current allocation,0.001,81.44,Elevated,21.16,Medium
West Bengal,Burdwan,5.0,0,17.41,-23.33,Excellent,0,0.8333,0.0,0.0,Optimal,,,-0.37,Low,0.0,
West Bengal,Cooch Behar,178751.0,0,15.57,31.32,Concern,1,0.2868,0.7132,31.45,Optimal,Optimal: Maintain current allocation,0.001,56.75,Elevated,24.51,Medium
West Bengal,Dakshin Dinajpur,137455.0,0,7.77,22.87,Concern,1,0.3713,0.6287,31.76,Optimal,Optimal: Maintain current allocation,0.002,63.32,Elevated,22.72,Medium
West Bengal,Darjeeling,100099.0,0,9.2,14.72,Watch,0,0.4528,0.5472,32.85,Optimal,Optimal: Maintain current allocation,0.0,45.19,Normal,18.79,Medium
West Bengal,Darjiling,11346.0,0,12.73,34.7,Concern,1,0.253,0.7469,33.66,Optimal,Optimal: Maintain current allocation,0.0,36.66,Normal,24.17,Medium
West Bengal,Domjur,5.0,0,8.86,10.0,Watch,0,0.5,0.3333,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.002,-0.37,Low,3.0,Low
West Bengal,East Midnapore,55899.0,0,20.64,6.87,Watch,0,0.5313,0.4687,27.69,Optimal,Optimal: Maintain current allocation,0.0,34.75,Normal,13.84,Low
West Bengal,East Midnapur,33.0,0,5.67,21.76,Concern,1,0.3824,0.5882,6.87,Under-utilized,Consider: Reallocate resources to high-load areas,0.003,9.66,Normal,9.56,Low
West Bengal,East midnapore,8.0,0,7.07,4.44,Watch,0,0.5556,0.3333,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.002,-0.37,Low,1.33,Low
West Bengal,HOOGHLY,29.0,0,7.81,43.33,Critical,1,0.1667,0.8,4.81,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,3.83,Normal,14.82,Low
West Bengal,HOWRAH,41.0,0,5.6,33.81,Concern,1,0.2619,0.7143,0.07,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,1.37,Normal,10.3,Low
West Bengal,Haora,71762.0,0,11.53,17.63,Watch,0,0.4237,0.5762,31.65,Optimal,Optimal: Maintain current allocation,0.0,29.49,Normal,17.73,Medium
West Bengal,Hawrah,45.0,0,6.58,31.74,Concern,1,0.2826,0.6957,0.07,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,8.0,Normal,10.34,Low
West Bengal,Hooghiy,40.0,0,6.97,40.49,Critical,1,0.1951,0.7805,6.46,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,9.55,Normal,15.04,Medium
West Bengal,Hooghly,369599.0,0,29.03,10.82,Watch,0,0.4918,0.5082,26.97,Optimal,Optimal: Maintain current allocation,0.0,93.5,Critical,20.69,Medium
West Bengal,Howrah,221913.0,0,10.37,9.89,Watch,0,0.5011,0.4989,39.37,Optimal,Optimal: Maintain current allocation,0.001,51.89,Elevated,19.97,Medium
West Bengal,Hugli,1773.0,0,25.25,32.44,Concern,1,0.2756,0.7238,10.86,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,37.83,Normal,16.77,Medium
West Bengal,Jalpaiguri,283813.0,0,23.38,28.26,Concern,1,0.3174,0.6826,30.28,Optimal,Optimal: Maintain current allocation,0.001,95.66,Critical,27.13,Medium
West Bengal,Jhargram,11899.0,0,9.84,21.93,Concern,1,0.3807,0.6192,23.67,Optimal,Optimal: Maintain current allocation,0.0,26.41,Normal,16.32,Medium
West Bengal,KOLKATA,25.0,0,7.16,52.31,Critical,1,0.0769,0.8846,8.73,Under-utilized,Consider: Reallocate resources to high-load areas,0.003,13.06,Normal,19.62,Medium
West Bengal,Kalimpong,3227.0,0,8.51,35.12,Concern,1,0.2488,0.7509,27.78,Optimal,Optimal: Maintain current allocation,0.0,41.73,Normal,23.04,Medium
West Bengal,Koch Bihar,88255.0,0,21.01,43.16,Critical,1,0.1684,0.8316,28.2,Optimal,Optimal: Maintain current allocation,0.0,52.36,Elevated,26.64,Medium
West Bengal,Kolkata,214729.0,0,21.2,11.64,Watch,0,0.4836,0.5164,31.59,Optimal,Optimal: Maintain current allocation,0.0,103.33,Critical,22.97,Medium
West Bengal,MALDA,139.0,0,9.36,26.43,Concern,1,0.3357,0.6571,7.88,Under-utilized,Consider: Reallocate resources to high-load areas,0.005,25.87,Normal,12.88,Low
West Bengal,Malda,318602.0,0,21.39,23.94,Concern,1,0.3606,0.6394,34.91,Optimal,Optimal: Maintain current allocation,0.002,116.54,Critical,27.66,Medium
West Bengal,Maldah,39985.0,0,8.32,19.35,Watch,0,0.4065,0.5935,32.08,Optimal,Optimal: Maintain current allocation,0.001,54.7,Elevated,20.9,Medium
West Bengal,Medinipur,254.0,0,15.86,30.2,Concern,1,0.298,0.698,6.96,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,44.74,Normal,15.62,Medium
West Bengal,Murshidabad,651643.0,1,48.15,18.59,Watch,0,0.4141,0.5859,33.73,Optimal,Optimal: Maintain current allocation,0.001,188.95,Critical,55.7,Critical
West Bengal,NADIA,21.0,0,9.47,46.36,Critical,1,0.1364,0.8182,5.75,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,17.52,Normal,17.38,Medium
West Bengal,Nadia,344227.0,0,22.08,18.09,Watch,0,0.4191,0.5809,31.24,Optimal,Optimal: Maintain current allocation,0.001,131.25,Critical,24.8,Medium
West Bengal,Naihati Anandabazar,2.0,0,10.37,60.0,Critical,1,0.0,0.6667,0.0,Optimal,,,-0.37,Low,18.0,Medium
West Bengal,North 24 Parganas,559881.0,1,47.2,14.01,Watch,0,0.4599,0.5401,26.52,Optimal,Optimal: Maintain current allocation,0.0,218.51,Critical,52.16,Critical
West Bengal,North Dinajpur,6443.0,0,13.56,37.87,Concern,1,0.2213,0.7786,26.31,Optimal,Optimal: Maintain current allocation,0.0,51.56,Elevated,24.41,Medium
West Bengal,North Twenty Four Parganas,36930.0,0,27.78,15.32,Watch,0,0.4468,0.5532,27.33,Optimal,Optimal: Maintain current allocation,0.0,37.68,Normal,16.56,Medium
West Bengal,Paschim Bardhaman,28371.0,0,19.45,19.96,Watch,0,0.4004,0.5996,19.8,Under-utilized,Consider: Reallocate resources to high-load areas,0.0,43.03,Normal,16.23,Medium
West Bengal,Paschim Medinipur,393442.0,0,29.3,16.24,Watch,0,0.4376,0.5624,29.61,Optimal,Optimal: Maintain current allocation,0.0,81.76,Elevated,21.93,Medium
West Bengal,Purba Bardhaman,39435.0,0,26.56,22.9,Concern,1,0.371,0.629,20.49,Optimal,Optimal: Maintain current allocation,0.0,48.28,Elevated,17.84,Medium
West Bengal,Purba Medinipur,259276.0,0,18.88,0.9,Watch,0,0.591,0.409,26.07,Optimal,Optimal: Maintain current allocation,0.0,62.59,Elevated,14.35,Low
West Bengal,Purulia,11900.0,0,7.68,22.84,Concern,1,0.3716,0.6283,23.97,Optimal,Optimal: Maintain current allocation,0.0,35.86,Normal,17.63,Medium
West Bengal,Puruliya,268193.0,0,16.35,19.2,Watch,0,0.408,0.5919,32.15,Optimal,Optimal: Maintain current allocation,0.002,73.77,Elevated,22.78,Medium
West Bengal,South  Twenty Four Parganas,5.0,0,10.22,60.0,Critical,1,0.0,0.8333,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,-0.37,Low,18.04,Medium
West Bengal,South 24 Pargana,20.0,0,6.38,45.71,Critical,1,0.1429,0.8095,0.0,Optimal,,,22.39,Normal,15.95,Medium
West Bengal,South 24 Parganas,675773.0,1,50.21,20.66,Concern,1,0.3934,0.6066,33.64,Optimal,Optimal: Maintain current allocation,0.001,142.21,Critical,56.29,Critical
West Bengal,South 24 pargana,13.0,0,6.73,52.86,Critical,1,0.0714,0.8571,0.0,Optimal,,,-0.35,Low,15.86,Medium
West Bengal,South 24 parganas,29.0,0,8.65,43.33,Critical,1,0.1667,0.8,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,9.59,Normal,14.0,Low
West Bengal,South Dinajpur,9349.0,0,10.99,34.0,Concern,1,0.26,0.7399,28.68,Optimal,Optimal: Maintain current allocation,0.0,26.07,Normal,21.41,Medium
West Bengal,South DumDum(M),15.0,0,8.13,16.25,Watch,0,0.4375,0.5,7.08,Under-utilized,Consider: Reallocate resources to high-load areas,0.003,5.91,Normal,7.59,Low
West Bengal,South Twenty Four Parganas,80518.0,0,14.49,13.61,Watch,0,0.4639,0.5361,32.1,Optimal,Optimal: Maintain current allocation,0.0,39.13,Normal,17.63,Medium
West Bengal,Uttar Dinajpur,389643.0,0,39.6,30.96,Concern,1,0.2904,0.7096,36.34,Optimal,Optimal: Maintain current allocation,0.004,118.87,Critical,30.19,High
West Bengal,West Medinipur,16.0,0,6.72,36.47,Concern,1,0.2353,0.7059,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,-3.38,Low,10.98,Low
West Bengal,West Midnapore,53258.0,0,16.24,19.42,Watch,0,0.4058,0.5942,32.82,Optimal,Optimal: Maintain current allocation,0.0,39.55,Normal,19.63,Medium
West Bengal,east midnapore,2.0,0,14.9,26.67,Concern,1,0.3333,0.3333,0.0,Optimal,,,-0.37,Low,8.0,Low
West Bengal,hooghly,54.0,0,5.61,20.0,Watch,0,0.4,0.5818,5.05,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,9.66,Normal,8.48,Low
West Bengal,nadia,21.0,0,6.8,23.64,Concern,1,0.3636,0.5909,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,-4.5,Low,7.13,Low
West Bengli,Hooghly,3.0,0,10.45,60.0,Critical,1,0.0,0.75,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,-0.37,Low,18.04,Medium
West bengal,Hooghly,8.0,0,9.19,37.78,Concern,1,0.2222,0.6667,0.28,Under-utilized,Consider: Reallocate resources to high-load areas,0.004,-0.34,Low,11.42,Low
West bengal,South 24 Parganas,12.0,0,9.43,52.31,Critical,1,0.0769,0.8462,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,-0.35,Low,15.74,Medium
West bengal,hooghly,60.0,0,6.49,32.13,Concern,1,0.2787,0.7049,9.71,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,15.84,Normal,14.14,Low
Westbengal,Hooghly,104.0,0,9.08,43.81,Critical,1,0.1619,0.8286,8.74,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,19.0,Normal,17.66,Medium
Westbengal,Howrah,11.0,0,8.77,35.0,Concern,1,0.25,0.6667,0.0,Optimal,Consider: Reallocate resources to high-load areas,0.002,-0.37,Low,10.5,Low
andhra pradesh,chittoor,91.0,0,9.53,23.04,Concern,1,0.3696,0.6196,8.25,Under-utilized,Consider: Reallocate resources to high-load areas,0.003,17.47,Normal,11.13,Low
andhra pradesh,rangareddi,29.0,0,6.65,30.0,Concern,1,0.3,0.6667,7.65,Under-utilized,Consider: Reallocate resources to high-load areas,0.003,-0.09,Low,11.3,Low
odisha,Gajapati,36.0,0,7.68,16.76,Watch,0,0.4324,0.5405,6.01,Under-utilized,Consider: Reallocate resources to high-load areas,0.001,18.6,Normal,8.69,Low
west Bengal,South 24 Parganas,16.0,0,7.35,54.12,Critical,1,0.0588,0.8824,0.14,Under-utilized,Consider: Reallocate resources to high-load areas,0.002,2.44,Normal,16.52,Medium
