state,district,total_volume,daily_avg,daily_std,peak_day,num_pincodes,estimated_daily_capacity,load_ratio,peak_load_ratio,volatility_cv,DLI,load_status,recommendation
West Bengal,South  Twenty Four Parganas,2.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,South 24 Parganas,87310.0,27.91240409207161,32.227892141596584,249.0,95,47500,0.001,0.005,1.115,33.64,Optimal,Optimal: Maintain current allocation
West Bengal,South 24 parganas,3.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,South Dinajpur,1809.0,4.5225,5.26533980462281,27.0,20,10000,0.0,0.003,0.953,28.68,Optimal,Optimal: Maintain current allocation
West Bengal,South DumDum(M),7.0,1.4,0.5477225575051662,2.0,1,500,0.003,0.004,0.228,7.08,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,South Twenty Four Parganas,14221.0,9.841522491349481,11.572746804218177,95.0,65,32500,0.0,0.003,1.067,32.1,Optimal,Optimal: Maintain current allocation
West Bengal,Uttar Dinajpur,42658.0,48.807780320366135,58.534524985069694,382.0,25,12500,0.004,0.031,1.175,36.34,Optimal,Optimal: Maintain current allocation
West Bengal,West Medinipur,5.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,West Midnapore,9711.0,8.624333925399645,10.506298354392284,76.0,64,32000,0.0,0.002,1.092,32.82,Optimal,Optimal: Maintain current allocation
West Bengal,hooghly,17.0,1.1333333333333333,0.3518657752744984,2.0,2,1000,0.001,0.002,0.165,5.05,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengal,nadia,3.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
West Bengli,Hooghly,2.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
West bengal,Hooghly,4.0,2.0,0.0,2.0,1,500,0.004,0.004,0.0,0.28,Under-utilized,Consider: Reallocate resources to high-load areas
West bengal,South 24 Parganas,4.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
West bengal,hooghly,24.0,2.0,0.9534625892455924,3.0,2,1000,0.002,0.003,0.318,9.71,Under-utilized,Consider: Reallocate resources to high-load areas
Westbengal,Hooghly,49.0,1.3243243243243243,0.6689151272377142,4.0,5,2500,0.001,0.002,0.288,8.74,Under-utilized,Consider: Reallocate resources to high-load areas
Westbengal,Howrah,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
andhra pradesh,chittoor,15.0,1.6666666666666667,0.7071067811865476,3.0,1,500,0.003,0.006,0.265,8.25,Under-utilized,Consider: Reallocate resources to high-load areas
andhra pradesh,rangareddi,4.0,1.3333333333333333,0.5773502691896258,2.0,1,500,0.003,0.004,0.247,7.65,Under-utilized,Consider: Reallocate resources to high-load areas
odisha,Gajapati,11.0,1.2222222222222223,0.4409585518440984,2.0,3,1500,0.001,0.001,0.198,6.01,Under-utilized,Consider: Reallocate resources to high-load areas
west Bengal,South 24 Parganas,2.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
